BookId,Name,Author,Type,IsCompleted,Popularity,Intro
26602309109007804,我！小江誓死守护少爷的绝美爱情,夏日西瓜冰冰,现代言情,连载中,38.06万,江裎穿书了。\n穿书后有一个好消息和一个坏的消息。\n好消息是她穿成了男主的管家，工资是她之前的三倍！。\n坏消息是她穿成了书里女扮男装的男二，并且一直在被男主各种找茬扣工资。\n不仅如此她还被一个叫绝美爱情的系统绑定了，只要她成功守护好男主的绝美爱情，保证一路甜甜甜，系统就可以满足她的三个愿望。\n江裎看着面前的修罗场有苦说不出。\n女主满脸通红的拿着一封粉色信封朝她和她那霸气侧漏每个月准时给她放工资的财神爷少爷，身旁的少爷冷冰冰的视线仿佛要把她凌迟。\n江裎：少爷！你听我解释！我绝对没有要破坏您的绝美爱情的意思啊！\n江裎顶着少爷那杀人般的视线一脸遁入空门，看透红尘的模样一本正经地说道，“抱歉，我准备出家了。”\n女主嘤嘤嘤的跑走了，她家少爷在旁边一动不动。\n江裎表示，少爷的绝美爱情由我来守护。\n江裎：少爷，渺渺小姐这么难过你快去追上去安慰安慰。\n疑惑的少爷：你为什么要出家？\n江裎：……难怪追妻八百多章，你管我一个管家出不出家呢，系统我要求加工资！！
28193898907138604,被毛绒绒饲养后，黑红女星洗白了,代寺,现代言情,连载中,25.15万,【综艺直播＋动物拟人化＋全员单向女主】\n御锦原本是一个经纪人怎么都扶不起的小糊咖，被迫参加一档名叫《实纪》的荒野求生直播后突然发现自己的左眼居然能够看到所有动物的拟人化。\n当她看到狮子变成的骄傲少年时忍不住上前摸摸头，但是直播间里的网友只看到她直接上手就揪住了狮子的头顶。\n就在大家以为她马上要被吃掉的时候，狮子居然乖乖的坐在地上任由她摸，甚至发出了舒服的咕噜声。\n当大家都在户外发现忘记带花露水被蚊子叮得生无可恋的时候，御锦却对着拿着针管的美女护士说不可以吸她的血。\n网友们顿时又觉得她疯了，结果下一秒所有的蚊子都围到了小白花江芝旁边，御锦则是舒服的开始睡大觉。\n就这样，御锦靠着会和动物对话这个神秘的技能爆火了，但只有御锦自己一个知道她每天过的都是什么神仙生活。
27576016007614504,被赶出豪门，四个哥哥将她宠上天,君安安,现代言情,连载中,45.14万,司九，千年前皓月国大祭司，为国破劫献祭了自己的生命。\n　　没想到再一睁眼，她竟然重生到现代，成为名声差，一点优点都没有的草包作精假千金，还被富豪养父母给赶出家门。\n　　而亲生父母家里一贫如洗，有四个没有成家的‘啃老’哥哥，就算这样，还被人盯上，要让他们家破人亡。\n　　司九回到司家，看着温柔慈祥的爸妈，四个人中龙凤的哥哥，又看看他们被厄运束缚，却依旧不屈的命格，拳头硬了。\n　　很好，坏她今世亲缘的人，准备好怎么死了么！\n　　昔日一无是处的作精假千金，突然性情大变，不仅武力值爆表，揍人又狠又疼，还成了一众泰山北斗眼中的香饽饽，整天在各种社交软件上留言，只为求她翻牌。\n　　而四个人中龙凤的哥哥，也终于突破桎梏，一跃成为各方的精英大佬，还全都变成了宠妹狂魔。\n　　就在司九准备当个被宠坏的咸鱼时，没想到，千年前的冥皇也在现代，还变成了……\n　　美强酷飒全能女主VS病弱妖孽绝美男主\n安安已完结大女主爽文：【秦爷的小祖宗是真大佬】【顾爷，夫人的聘礼已抬到门外了！】，不用等更新，一口气看过瘾，欢迎小伙伴来撩~
22316346809349904,我在全球游戏植树种田,忘鱼鱼,科幻空间,已完结,128.74万,【全球游戏化＋无限流＋种田基建+治愈系+毛茸茸+类dnd】\n       一朝胎穿，出生就被遗弃在森林，好不容易长大，全球游戏降临，一切只需推翻重来，科学的世界忽然就拐了个弯儿。\n       杀死新手怪，登录游戏，人手一本玩家手册，就职超凡职业，蛮战士、战士、游荡者、武僧、牧师、德鲁伊、巡林客、法师、术士、吟游诗人，十一个核心职业可选。\n      这是一个万族林立的奇幻世界，人类不再是唯一的智慧种族，精灵、人鱼、半身人、蘑菇人、地精、豺狼人等等各有自己生存之道，有的是朋友，有的是敌人。\n     新入职的玩家们随着世界一起开启了他们的进化旅程。\n     木萤手握领主令，就职种田小能手·万金油·德鲁伊，这田种着种着就成为了深蓝的第一领主和第一玩家。\n     …………\n     本文有慢穿无限流元素，现有试炼世界：方块世界、女巫世界、万神世界。 \n  （有男主，存在感不高，戏份极少，轻松治愈系大女主文）
21733676508451204,穿进无限游戏后满级大佬又装萌新,橙子味的猫,游戏竞技,已完结,81.13万,言卿是穿书界的神级任务者，上能手撕渣男稳拿爽文剧本，下能装乖卖萌坐拥白月光剧本。\n    只有你想不到，没有她装不出来的。\n    退休前的最后一个任务，是进入无限流恐怖剧本，成为肩不能提手不能扛、又作又废物的花瓶小炮灰。\n    言卿扫了一遍人设要求，满意地点头，很好，空有皮囊的废物花瓶，甚得她心。\n    于是她成了跟在反派领主身后摇旗呐喊的头号小迷妹，又菜又脆，面对少年领主时衍淡漠审视的眼神，言卿无辜回望：谢邀，纯废物花瓶。\n    团队的所有人都觉得言卿是个空有皮囊的小辣鸡，只有幸运值MAX，直到某次下本难度直达SSS级，全员都被压制的动弹不得，只有团队的小花瓶打着哈欠从房间走出来，一通操作搞崩了副本世界。\n    众人：你管这叫废物？\n——\n时衍有一个秘密。\n他在第一次见到言卿时就知道她在骗他。
14953714705112904,天作不合,漫漫步归,古代言情,已完结,278.83万,人都说那位不可说的乔小姐是个不祥之人，所过之处，寸草不生，活物难寻。\n城中幼童最怕三样东西：吃人的大虫、吓人的恶鬼以及克人的乔小姐。\n在将最后一个族亲克进大牢之后，方家终于将她赶了出去。\n赶走当日，便举族相告、奔走欢庆。\n***\n三月春的一天，那位人尽皆知的“扫把星”乔小姐住进了金陵城外的玄真观。\n自此，城中鸡飞狗跳不断……\n放个书友建的群号，欢迎大家进群玩耍：215715120
14463661205093304,快穿之我家宿主是爸爸,燕水月,科幻空间,已完结,312.33万,【新书《快穿：大佬她又抢了反派剧本》已发布，请大家多多支持~】\n【无cp】每一世都不得好死的楚蕴终于厌倦了这样无休止的轮回。\n决定和那只蠢萌辣眼睛的鸭子一起征服星辰大海。\n“楚蕴楚蕴，女主又嘤嘤嘤了。”\n“哦，绿茶呀，灭了吧。”\n“楚蕴楚蕴，男主又要天凉王破了。”\n“哦，天不亮就让他破产吧。”\n“楚蕴楚蕴，皇帝让你今晚侍寝。”\n“嗯？直接剁了吧。”\n“楚蕴楚蕴……”\n楚蕴淡淡一笑：“垃圾，就该清理了。”\n鸭子……\n一脸崇拜。\n我家宿主就是爸爸！
22010941809425204,穿书后拿了伪女主剧本,一颗小豌豆呀,仙侠奇缘,已完结,114.54万,【新书《不好，小师妹她有诸界红包群》已上线，请多多支持】\n\n姜藜穿书了，穿成了一本女配逆袭修仙文中黑化的原女主。\n女配肤白貌美，家世雄厚，天资优秀，配上现代穿书魂后就开始了逆袭开挂之路，还俘获了原本的男配男主。\n而假柔弱原女主却在不断作死后走火入魔，被昔日男主斩于剑下。\n姜藜：……\n穿书后我竟然拿了伪女主剧本！！！\n（励志修仙大女主文，女主踏实上进学霸型，有金手指，霸气刀修加法修，言情为辅，修炼为主，欢迎入坑！）
11168014204763703,神秘复苏,佛前献花,仙侠,连载中,531.18万,“我叫杨间，当你看到这句话的时候我已经死了......”\n一张诡异的羊皮卷，一只窥视黑暗的眼睛，这是一个活下来的人经历的故事。\n——————
19607986008909204,簪头凤,寻找失落的爱情,古代言情,已完结,146.09万,新书《度韶华》开坑啦，欢迎书友们移步O(∩_∩)O~\n陆皇后生前最大的遗憾，就是没能顺利晋级做太后。\n睁开眼，重回韶华之龄。\n当然是有仇报仇。\n万万没想到，报仇的路上，有一双暗沉的眼眸盯上了她……
24230652001422804,朕的爱妃太能卷了,江山雀,古代言情,已完结,50.28万,《啊？宫斗系统也能修仙》新书已发，欢迎收藏阅读\n互联网大厂卷王姜娴穿越了。\n穿越前，她刚因为焦虑症向医生求助:“ 我一天不加班浑身难受，放一天假就呼吸不畅，怎么办?”　　\n朋友问道：“你这病传染不？来我公司待一下，抓紧把这病传染开去！”\n穿越后，来到慢节奏的后宫，人人无所事事，她快闲疯了!\n于是她二话不说，直接开卷。\n*\n某不愿透露姓名的答应:十一月份，京城雪下得最大的时候，姜答应天天在梅园跳舞!我的亲娘啊，用得着这么卖命吗?争宠什么的，那就不是我们年薪四两该操心的事。\n所以同年，姜答应成了美人，而她还是答应。\n*\n再后来，传闻姜贵妃和后娘关系不睦，后娘得子后进宫求见，贵妃娘娘赏她十五字真迹，挂在便宜弟弟床头——距离科举考试还有四千三百七十天。\n*\n在老板面前刷存在感，姜娴是专业的。\n你见过凌晨三点的后宫吗?\n宫妃五点起床，她三点：\n宫妃赏花赏月看戏扯淡的时候，她在练舞练歌练琴，钻研大老板的喜好，业务能力和奉承阿谀两不误，姜闲相信，只要这么卷下去，老板升职加薪必然第一个想到她 。\n而皇帝见识过无数争宠手段。\n还真独独记住了姜娴一一\n这女人实在太爱朕了!\n#拒绝画饼，爱我就晋我的位#\n#爱妃只想晋位要赏赐，心里根本没有朕#
25208422709367604,捡到大佬后我马甲掉了,恍若晨曦,现代言情,已完结,116.95万,陆有希从村姑到林氏集团总裁，兢兢业业到38岁过劳死，死前才知道自己那废物丈夫给自己戴了绿帽子，还在外有了孩子。再次醒来重回18岁，面对重男轻女尖酸刻薄的爷奶，老实本分却愚孝的父亲，软弱好欺但疼爱儿女的母亲，被自己冷待却仍旧爱她的弟弟。\n陆有希这辈子要带着家人摆脱那些吸血的亲戚，让弟弟摆脱残疾的命运，远离废物前夫，换个活法。\n没想到，这次没了废物前夫，竟然在路边捡到一个来头更大的。\n废物前夫：“陆有希，你那丈夫一个村夫，连大学都没考上，你跟他在一起有什么好日子过。”\n话音刚落，一辆宾利停在陆有希身旁，司机下车躬身：“夫人，家主等您回家吃饭。”\n“那个车牌号，是周家的车！”\n“那是周家家主的车？！”\n“他刚叫陆有希夫人？”\n周家家主，村夫？\n开什么玩笑！\n*\n帝都二代圈。\n“听说晏哥带了一个村姑回来？”\n“还有说那个村姑是晏哥媳妇儿的，你说好笑不好笑？”\n管家：“家主，夫人回来了。”\n富二代1号：“京大才女，陆有希？”\n富二代2号：“A股传说Hope神！”\n富二代3号：“爹！”\n周殊晏：“认识一下，我妻子，陆有希。”
21819180108706304,震惊！太子会读心后夜夜翻我牌子,公子云思,古代言情,已完结,173.23万,（正文已完结！！双洁甜宠1v1，轻松向宠文）沈初微一朝穿回古代，成了太子爷不受宠的小妾，以为是混吃混喝的开始，却没想到被高冷的太子爷宠上了天。\n 徐良媛：“沈奉仪，你最好有点自知之明，今晚可是我侍寝。”\n 沈初微表示：“太子是你的，我保证只蹭吃蹭喝。”\n 当晚，沈初微被留宿太子房中～\n 常良娣：“太子妃是我的，你休想肖想半分。”\n 沈初微表示：“我没兴趣。”\n 后来，沈初微不仅当了太子妃，还生了一对龙凤胎，皇帝皇后争着宠，妥妥的一路躺赢。\n *\n 东宫里的女人为了争宠当上太子妃用尽心机手段，却被会读心的萧锦言收尽眼底，对她们避之而不及。\n 直到看见一条小咸鱼，嘴甜身子软，正合他胃口，“今晚你侍寝。”\n 作为混吃混喝的小咸鱼瑟瑟发抖：“殿下，臣妾还小。”
24192223401180704,女主在异世搞内卷自救成大佬,浮旅,玄幻言情,连载中,87.53万,一朝穿越儒道世界，抬眼就遇纨绔二代。\n\n不是吧阿sir，这都高武世界了， 还走这种剧情？\n\n口吐诗词，诗文化象，一朝登上《大乾文报》！\n\n手握金手指，入梦即可享受名师一对一辅导。\n\n至此，新一代卷王诞生。\n\n白天？\n\n努力学习！\n\n晚上?\n\n入梦！加班加点地学习！\n\n只要学不死，就往死里学！\n\n------\n\n经年以后，当众圣再度开启众圣之议。\n\n传闻新圣人有一本奇书，可以召唤异界群雄。\n\n她的书中，有青莲诗仙李太白。\n\n一句“托身白刃里，杀人红尘中”，便可来无影，去无踪，化作绝世刺客。\n\n传闻，她的书中，有千古一帝——始皇帝。\n\n一道万里长城，一条荒古祖龙，坐落边境，隔绝妖蛮，护佑万万人族。\n\n当她登上高台之时，四方皆注视于她。\n\n众生：彼其娘之！这不是我梦里的小徒弟吗？什么时候成圣了？\n\n老规矩，还是无cp哈~
15260673104513704,大佬又要崩坏了,秦原,科幻空间,已完结,87.85万,（新书已开，《穿到男频爽文里艰难求生》）\n南姌被放出地牢，告诉她要历经三千小世界，重新做人。\n薄凉的学长靠在她耳边轻言，\n“喊我的名字。”\n强大的首领眼皮低垂，一下一下拨弄着她肿胀的手。\n“听说你是头能吃的鲛人？”\n傲娇权主抿抿唇，一边抱着她一边懊恼\n“你这个女人，肯定很早就想嫁给我了。”\n南姌盯着这个男人直勾勾的看。\n嗯，这个人真是符合她的心意。\n想找个大点的笼子，关起来，只是她一个人的。\n某个男人耳朵红了红，面色冷冰冰。\n果然这个女人就是惦记上他，想要把他据为己有。\n这么想着，抱住眼前这个女人，亲了上去。\n\n《1V1》
14937316305991504,重生成偏执大佬的心上人,浪九离山,现代言情,已完结,167.56万,【1v1无虐宠文】“死，也别想摆脱我。”\n\n他的声音骇人悚然，湛蓝的眼眸中却带着浓稠的深情偏执。\n\n重活一世，姜瑟决心摆脱前世的命运。于是，她主动成为了‘怪物的妻子’。\n\n世人传闻聂家长孙阴狠、暴戾，杀人如麻，死在他手中的人不计其数。\n\n传闻他偏执成性，凡是看上的就一定会千方百计的握在手中。\n\n但姜瑟不怕他，他见过他最恐怖骇人的一面，是在她的墓前。\n\n那个男人在她的墓前，眼里有她读不懂的情愫：“我们注定是要纠缠在一起的。”\n\n重生后，聂家主办的晚宴上，冷戾矜贵的男人在他的妻子面前自然的弯下身子，轻柔的为她揉着略微红肿的脚后跟，语气纵容无奈“又娇气又爱美。”\n\n“......”\n\n众人：是柠檬蒙蔽了她们的双眼。\n【微玄幻，不喜绕道】
15382160704127704,另类千金归来,荢璇,浪漫青春,已完结,179.19万,【已签出版】\n（新文《姜爷心尖宠她从乡下来》已发）\n【本文1v1，男强女强，绝对宠文】\n北城颜家失踪16年的大女儿找回来了。\n是被她未婚夫，帝都殷家二爷从一所孤儿院领回来的。\n彼年颜大小姐18岁。\n——\n殷家，帝都顶级世家。\n殷二爷全名殷九烬，人称九爷，年24岁，商界杀神。\n九爷遵祖母遗愿找回颜家早已放弃寻找的大小姐，带回家自己养。\n——\n外人眼中的颜瑾虞：身材好颜值高智商更高；\n朋友眼中的颜瑾虞：邻家妹妹（才怪），手起刀落冷戾狠辣；\n九爷眼中的颜瑾虞：话少人呆没见过世面，完全不像18岁，像个小孩子，惹人怜惜。\n——\n那些以为北城颜家找回来的大小姐是个上不得台面的乡野丫头的人，后来都被“啪啪”打脸了。\n九爷以为接回来的是个呆傻小姑娘，渐渐地他发现，小姑娘有时候还挺凶残。\n以为她没靠山，殊不知她有几个无数次一起经历过生死的伙伴。\n    ——
22551325000713202,妙偶天成,冬天的柳叶,古代言情,已完结,141.38万,（已出版简、繁体）甄家四姑娘争强好胜，自私虚荣，费尽心机设计和镇国公家的世子一同落了水。然后，一个呆萌吃货就在甄四姑娘落水后穿来了……\n\n －－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－\n\n 非传统宅斗，女主非高大全，接受不能的慎入，无视警告的请自带避雷针。。
13184277605283804,贵女重生：侯府下堂妻,夏染雪,古代言情,已完结,494.71万,那一世，父亲为她战死杀场，万箭穿死，大姐为她护清白，赔尽一世\n而她为他素手调香，为他敛尽天下财富。\n更为他逼死大哥，令大哥被五马分尸，死无全尸\n他却砍断她的十指，断她手腕，将她乱棍打死。\n娘说，娘的小阿凝，娘希望这一世会有被人如宝似珠的对你，为你挡去所有的疼痛，为你遮去所有的风雨，娘更你一生都是不知道何为疼痛，可是她却全身骨头碎裂，皮肉之下，仍可见那截断碗中的森森白骨。
18895542101674504,郡主是孤心上朱砂,九汐公子,古代言情,已完结,91.97万,【推荐新书《假千金摆烂住凶宅，百诡嘤嘤求饶》】\n 【青梅竹马、爽文、1v1甜宠，女主全书最强】\n未国泠音郡主苏氿，被赐了十多次婚，也撕了十多份赐婚圣旨。 \n未都世家笃定，苏家功高盖主，苏氿目无王法，定然不得善终。 \n然而皇帝笑眯眯道：“小氿丫头，这杏陵年少，你想嫁谁便嫁谁。” \n…… \n听闻泠音郡主曾被清修山院逐下山，是因为修为很废，不学无术？ \n清修山院院长惊悚：“被逐下山？她打赢了老夫才下的山。” \n血滴杀手门门主吐血：“修为很废？元婴强者修为很废？” \n已故的寒音谷老谷主听了都要诈尸：“不学无术？她一曲琴音御万兽，夺我谷主之位，也叫不学无术？”\n…… \n山河令出世，落到了苏氿手里？天下哗然，苏氿也配执棋天下？ \n“她配。孤愿为她棋子，为她厮杀天下。”大渊皇朝惊才绝艳的太子殿下拜倒在她红裙之下。 \n…… \n苏氿：本想置身局外，做个嚣张郡主，追追青梅竹马。不想终入棋局，那她便手掌山河令，睹山河盛宴，执棋定天下！ \n君御离：身在局中，心系于她。她是他年少时便放在心上的一点朱砂。灼灼滚烫，烙在心上。
9654295203432103,凰妻倾世,雪中回眸,古代言情,已完结,142.96万,宁芝作为大晋朝第一奸臣世家嫡女，风光无限。无他，便是这半壁江山都要仰仗宁家，纵然是皇家最尊贵任性的二皇子裴珩，也只能忍着。\n　　宁芝笑着：二殿下，不如你我豪赌一场如何？输了，我嫁给你 。若是赢了么，不仅是我主天下，连二殿下的人，心，也都一并是我宁芝的，如何？\n　　裴珩嗤之以鼻，一个小女子也敢要帝位么？就陪她赌一场又如何？他还能输了不成？总要叫她知道厉害 ！
22424531901344004,娶妃后，我有了读心术,夜月独一人,古代言情,已完结,124.52万,新书《快穿开启锦鲤运》已上传。\n【异能】大雍二十三年六月，雍帝选秀，从四品御史之女顾婉宁，使计想要躲过选秀，原以为计谋得逞能归家时，其父因扶了当今圣上一把，被 赐入六皇子府为继皇子妃。\n\n       夫妻二人大婚之后相敬如冰 ，直到六皇子中了药被奴才送回正妃院中。\n        隔日，六皇子竟是能听到别人的心声了！
16438404005720904,锦临,格陵南,古代言情,已完结,102.75万,一觉醒来已是三后，如锦并不慌。\n金甲卫尚在，无论她是谁，都能过得风生水起。
2942605900696502,良陈美锦,沉香灰烬,古代言情,已完结,110.37万,未到四十她便百病缠身，\n　　死的时候儿子正在娶亲。\n　　锦朝觉得这一生再无眷恋，\n　　谁知醒来正当年少，\n　　风华正茂。\n　　当年我痴心不改；\n　　如今我冷硬如刀。\n——————————\n本书已简体出版，当当网、京东、亚马逊 均可订购，欢迎订购！
18323297001769704,满级大佬成了娱乐圈顶流,白喵呜,现代言情,已完结,150万,【指路新书：封神回归后我靠算命连上八个热搜】\n【此书已完结】颜知许，全网第一黑红女明星，前女团成员。\n 出道两年，人送外号“热搜收割机！”\n 潜规则上位？霸凌前队员？抢闺蜜男友？\n 频上热搜，网友群嘲，惨遭全网抵制，强烈要求退出娱乐圈！\n 星宇娱乐V：介绍一下，这是我们星宇的股东@颜知许\n ＃知名颜姓女星坐千万豪车，与未成年富家阔少出双入对入住豪宅？\n 颜堇修V：不好意思，这是我姐姐@颜知许\n ＃与银行副行长挽手逛街，疑似榜上权贵大佬？\n 颜怀壁V：勿信谣言，这是家妹@颜知许\n 小白莲后悔，渣男化身舔狗，网友：大佬啊，请问您还缺不缺腿部挂件？\n ——\n 某日，知名狗仔拍到颜知许与某大帅比携手同游，关系亲密。\n 网友：听说颜大佬家只有一哥一弟，所以这肯定是颜大佬的爸爸。\n 傅时墨V：不好意思，我是她老公@颜知许\n【女主手控&amp;男主腿控】\n【野痞黑料女明星&amp;全能禁欲男医生】
19772315001142404,全网都在等傅爷谈恋爱,薄荷凉夏,浪漫青春,已完结,154.04万,惊天大料：顾家的废柴千金顾清宁不哑了，智商还上线了。\n　　听说顾清宁跳级考试成绩满分，大家冷笑，“肯定是作弊了。”\n　　宁姐不气，拒绝了其他顶尖大学抛来的橄榄枝，拿着A大的保送名额稳坐学神宝座。\n　　听说顾清宁要建势力，大家又笑，“废柴能建势力，男人都能生孩子了。”\n　　宁姐不恼，闷声搞事业，默默发大财，身披马甲虐渣渣。\n　　听说顾清宁谈恋爱了，大家再笑，“哪个男人瞎了眼会喜欢上她那个女魔头。”\n　　当天，京圈最神秘的太子爷发微博官宣了。\n　　——傅太太，晚上想吃什么？@顾清宁\n　　全城沸腾，原来眼瞎心盲的是他们。\n　　从此，傅爷和宁姐强强联合，在屠狗的道路上一去不回头。\n　　……\n　　“爷，夫人把罗尔斯家族的继承人给揍了。”\n　　傅君承，“多派几个人帮着揍，别累着她。”\n　　“爷，夫人又和我们抢生意了。”\n　　傅君承，“谁让你们和她抢了，把计划案给她送过去。”\n　　“爷，您母亲说夫人好像是怀孕了。”\n　　“砰——”\n　　摔门声响起，男人高大挺拔的身影早已不见踪影。
15615802705488204,他以时间为名,殷寻,现代言情,已完结,120.52万,敦煌壁画修复师VS鬼才临摹文创师\n从未对外公开的第0号敦煌石窟，传闻其内壁画会随时发生变化，无人可修复，却迎来一位神秘修复师……\n自此，盛棠的日常节奏就被带歪了。\n“棠小七，饭别吃了，地仗层的数据给我做到小数点后三位。”\n“棠小七，觉别睡了，胶水稀释比例不对，给我重调。”\n棠小七……她倒霉成了他第七个搭档，很不符合她凶残狡诈的人设！\n他真当自己是Fan神？那可是她的偶像，壁画界传奇般职业修复师，被称为时间外科医生Doctor Fan，王手级人物。\n直到某天，她亲眼瞧见他在签名中留下个“Fan”字……\n盛棠自毁人设抱大腿：Fan神，您缺什么短什么尽管吩咐。\n他难得不毒舌，笑了：还缺个女朋友。\n壁画上匪夷所思的胡旋舞、失传已久的乐器尺八、流泪的黑脸飞天，意外出现的《幻戏图》，敦煌壁画修复师用独特技艺揭开时间之谜……\n又名《梵匠》，全新蜜恋悬疑小说。\n三危山下苍凉戈壁，丝绸之路千年变迁，守护时间的痕迹，你是我孤寂路上最虔诚的信仰。\n殷氏出品，品质保证。
18675831801097104,她是大佬的心尖宠,望晨莫及,现代言情,已完结,82.32万,【娱乐圈，重生婚恋文，微带悬疑。】\n       前世，她是红得发紫的一代影后，却落得家破人亡，自己也被活活烧死。\n　　重生后，她要改变自己的命运，既要保下二姐三姐，更要查出父兄之死真相。\n\n　　重回二十二岁，胆小如鼠、演戏拙劣的陆星辰，性情大变。\n　　有人想黑她？\n　　她第一时间反击。\n　　有人想雪藏她？\n　　她打了一个漂亮的翻身仗。\n　　前世的渣男又想来骗自己感情？\n　　不好意思，本姑娘闪婚了……\n\n　　前世，有个“卑鄙”的大佬一直想拆散她和渣男。\n　　此生，大佬用“无耻”的手段强娶了她。\n　　渣男跑上门，怒骂：“陆星辰，你怎么能嫁我小舅？”\n　　大佬冷脸立训：“没规矩，快叫舅妈。”\n\n　　后来，她发现大佬竟是心心念念的他……\n　　他笑着说：“一直以来，你就是我心尖尖上唯一的宠爱，小时候是，如今更是。”
26755566501283004,偏宠娇软,梨涡清甜,现代言情,已完结,50.39万,【人间尤物小妖精vs恋爱脑小狼狗】\n*\n姜眠当初凭着一张照片走红娱乐圈，照片里的女人美得旖旎清绝，看向镜头时慵懒肆意的笑容，令人过目难忘。\n偏偏除了这颠倒众生的颜值外演技却遭人闲话，全网称之“花瓶美人”，她却丝毫不在意：“太美了也怪我？”\n#关于颜值封印了我的演技#\n\n自姜眠入圈以来资源拿到手软，嚣张得有些无法无天令人眼红。\n就连经纪人都有些看不下去：“我说祖宗我送你去改头换面下，洗洗礼？”\n姜眠：“不想。”\n\n后来大家在关注度最高的综艺上意外地看到了姜眠的身影，全网嗤笑质疑。\n\n让她震惊的是遇到了“失联老公”。\n录制时：“姜眠，迟到30秒，罚练！”\n私下里：“老婆，我错了，我罚跪！”\n\n后来，姜眠靠着这档综艺圈粉无数。\n*\n北城傅氏新任总裁眼光毒辣，做事雷厉风行，一上任便轰动整个财经圈。\n\n这天姜眠出席一活动，被问及理想型，她毫不犹豫道：“肯定要man呐！要是有身性感的小麦色那简直要戳在我心口上了。”\n傅斯忱：？？哪来的小麦色。\n活动结束后姜眠给家里的男人吓了一跳：“傅斯忱，你…你怎么黑了。”\n男人垂着脑袋看着怀里的女人：“想要戳在你心口上。”\n—\n我爱你，义无反顾
5722855404951603,天唐锦绣,公子許,历史,连载中,1291.62万,穿越是一件很有意思的事儿，但是当房俊穿越到那位浑身冒着绿油油光芒的唐朝同名前辈身上，就感觉生活全都不好了……
23023006101391004,合喜,青铜穗,古代言情,已完结,95.89万,一个有点技能的拽巴女 × 一个总想证明自己不是只适合吃祖荫的凶巴男~\n＊＊＊＊＊＊\n燕京苏家的大姑娘从田庄养完病回府后，似乎跟从前不一样了，她不仅令顽劣反叛的亲弟弟对其俯首贴耳，还使得京城赫赫有名的纨绔秦三爷甘心为其鞍前马后地跑腿。\n与此同时在锁器一行具有霸主地位的苏家却正面临发家以来最严峻的考验：京城突然间冒出一位号称“鬼手”的制锁高手，传说制出的锁器比苏家的锁具更加复杂精密，已令城中大户不惜千金上门求锁，名气已经直逼当年苏家的开山祖师爷！\n东林卫镇抚使韩陌有个从小与皇帝同吃同住的父亲，打小就在京城横着走，传说他插手的事情，说好要在三更办，就决不留人到五更，朝野上下莫不谈“韩”色变。\n但韩大人最近也霉运缠身，自从被个丫头片子害得当街摔了个嘴啃泥，他丢脸丢大发了，还被反扣了一顶构陷朝臣的帽子。所以当再次遇上那臭丫头时，他怎么舍得不给她点颜色瞧瞧呢？\n只是当他得偿所愿之后，前去拜请那位名噪京师、但经三请三顾才终于肯施舍一面的“鬼手”出山相助办案之时，面纱下露出来的那半张脸，看起来怎么有点眼熟？？……
12093480903019603,摘仙令,潭子,仙侠奇缘,已完结,499.07万,人在道中，道在人心！锁一方气运，绝一方灵气，道归时，人何在？\n（简单一句话，我家祖宗有些多。┏┛墓┗┓...(((m -__-)m）\n………………\n新书《我家仙子多有病》已发布，烦请多多支持~^o^~ \nV群号：313056126，需粉丝认证。\n普群号：1027541009
25862446901186504,斗罗：靠换装系统拿稳神女人设,墨婳成鲤,轻小说,已完结,54.01万,被迫绑定某换装系统的千月珑穿到斗罗，成了千仞雪的妹妹。\n　　降生当日，天地异象，眉生金纹的千月珑立刻被武魂殿供起来当小祖宗，地位直逼她们那个脑阔有坑的父亲千寻疾。\n　　然而，刚学会翻身的千月珑在得知母亲竟是未来大boss比比东后，默默在婴儿车里躺尸：没救了，毁灭吧。\n　　系统： 不要怕！没有什么不是一套衣服解决不了的！如果有那就再换一套！\n　　为了避免未来的炮灰命运，新出炉的吉祥物千月珑将目光对准了落后分裂的斗罗大陆，握紧小手：基建，从斗罗开始！\n　　系统：...？宿主你还记得我们只是个换装系统吗？\n    【女主武魂殿立场，跟主角团对立，是光明正大竞争关系。自有三观，问就是私设。不喜勿喷，谢绝恶言评论、各种写作指导、ky人身。】
9302282603808303,大财阀的隐婚甜妻,贺兰央央,现代言情,已完结,298.34万,【重生甜宠+虐渣虐狗】\n前世，顾薇薇被所爱的男人和她最信任的闺蜜背叛，惨死。\n一朝重生，却成了华国第一财阀傅寒峥的小女友。\n她步步小心，向曾经暗害她的人复仇。\n他处处护佑，将她宠到极致。\n都说，傅寒峥高冷薄情无人性。\n那天天撩得她脸红心跳，宠她宠得无法无天的完美老公，是个假老公吗？\n“先生，学校好多男生在追太太。”\n“把学校男生全部退学，给我改建成女校。”\n“先生，太太和圈内当红男星传绯闻，炒CP了。”\n“把那个男星封杀！”\n“那是你弟弟。”\n“……那就打死吧。”
